Reactions,ReactionNames,MalignantCells_N_,MalignantCells_T_,FGFR2_Fibroblasts_N_,FGFR2_Fibroblasts_T_,ICAM1_Telocytes_N_,ICAM1_Telocytes_T_,FAP_Fibroblasts_N_,FAP_Fibroblasts_T_,ICAM1_Telocytes_N__1,ICAM1_Telocytes_T__1,MFAP5_Myofibroblasts_N_,MFAP5_Myofibroblasts_T_,CD73_Fibroblasts_N_,CD73_Fibroblasts_T_,DES_Myofibroblasts_N_,DES_Myofibroblasts_T_,THBS1_Macrophage_N_,THBS1_Macrophage_T_,VCAN_Monocyte_N_,VCAN_Monocyte_T_,MARCO_Macrophage_N_,MARCO_Macrophage_T_
MAR12510,"uptake of atorvastatin by enterocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12511,"conversion of lactone to acid form of atorvastatin in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12512,"spontaneous conversion of atorvastatin ether glucuronide (G1) to atorvastatin-acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12513,"passive diffusion of atorvastatin into enterocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12514,"efflux of atorvastatin acid by P-gp from the enterocytes into lumen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12515,"glucuronidation of atorvastatin to atorvastatin acyl glucuronide (G2) in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12516,"glucuronidation of atorvastatin to atorvastatin ether glucuronide (G1) in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12517,"glucuronidation of atorvastatin lactone to atorvastain lactone ether glucuronide (G3) in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12518,"uptake of atorvastatin-lactone into hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12519,"spontaneous conversion of glucuronide (G2) to lactone form of atorvastatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12520,"lactonization of atorvastatin in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12521,"spontaneous conversion of atorvastain lactone ether glucuronide (G3) to atorvastatin-lactone in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12522,"passive diffusion of atorvastatin lactone into hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12523,"efflux of atorvastatin lactone by P-gp from the enterocytes into lumen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12524,"efflux of AM19-cyclosporine into hepatic vein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12525,"efflux of AM1-cyclosporine into bile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12526,"release of S-carboxy ibuprofen glucuronide into hepatic vein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12527,"release of R-carboxy ibuprofen into hepatic vein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12528,"glucuronidation of S-carboxy ibuprofen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12529,"release of S-carboxy ibuprofen into hepatic vein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12530,"excretion of carboxy-gliclazide into bile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12531,"oxidation of methyl-hydroxy-gliclazide to carboxy-gliclazide in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12532,"excretion of carboxy-gliclazide into hepatic vein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12533,"hydroxylation of cerivastatin-M1 to M24 in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12534,"exit of cerivastatin-M1 into hepatic vein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12535,"demethylation of cerivastatin-M23 to M24 in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12536,"cerivastatin uptake by hepatocytes by active transport",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12537,"efflux of cerivastatin by P-gp or BCRP from the enterocytes into lumen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12538,"de-lactonization of cerivastatin-M22 to cerivastatin-M1 in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12539,"demethylation of cerivastatin to M1 in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12540,"beta-glucuronidase of cerivastatin-M1-glucuronide to M1 form",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12541,"efflux of cerivastatin-M1 into bile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12542,"spontaneous conversion of glucuronide to cerivastatin-M22 in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12543,"hydroxylation of cerivastatin to M23 in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12544,"beta-glucuronidase of cerivastatin-M23-glucuronide to M23 form",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12545,"efflux of cerivastatin-M23 into bile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12546,"exit of cerivastatin-M23 into hepatic vein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12547,"efflux of cerivastatin-M24 into bile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12548,"exit of cerivastatin-M24 into hepatic vein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12549,"spontaneous conversion of glucuronide to cerivastatin-M31 in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12550,"cerivastatin uptake by enterocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12551,"cerivastatin uptake by hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12552,"conjugation of cyclosporine with sulphate for excretion in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12553,"efflux of cyclosporine-sulphate into bile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12554,"efflux of cyclosporine-sulphate into hepatic vein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12555,"uptake of cyclosporine by the enterocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12556,"efflux of cyclosporine by P-gp from the enterocytes into lumen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12557,"glucuronidation of cerivastatin-M1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12558,"glucuronidation of cerivastatin-M23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12559,"acetylation of cysteine-conjugate-acetaminophen in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12560,"efflux of cysteine-conjugate-acetaminophen into hepatic vein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12561,"de-lactonization of cerivastatin-M31 to cerivastatin-M23 in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12562,"formation of deoxy-fluvastatin-dinor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12563,"exit of deoxy-fluvastatin-dinor into hepatic vein for excretion in urine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12564,"oxidation of fluvastatin to N-desisopropyl-fluvastatin in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12565,"efflux of N-desisopropyl-fluvastatin into bile for excretion into faeces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12566,"excretion of dehydro-gliclazide into bile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12567,"dehydrogenation of gliclazide to dehydro-gliclazide in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12568,"excretion of dehydro-gliclazide into hepatic vein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12569,"oxidation of pravastatin to desacyl pravastatin in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12570,"efflux of desacyl dehydro-pravastatin into bile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12571,"exit of desacyl dehydro-pravastatin into hepatic vein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12572,"formation of epoxy derivative of tacrolimus in hepatocytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12573,"efflux of 31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus into bile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12574,"exit of 31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus into hepatic vein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12575,"Exchange of 12-HT or M-VI, 12-hydroxy tacrolimus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12576,"Exchange of 13,31-O-Didesmethyl-tacrolimus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12577,"Exchange of 13-O-desmethyl tacrolimus, 13-DMT or M-I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12578,"Exchange of 1,4-Dihydroxy-midazolam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12579,"Exchange of 13,15-O-didesmethyl tacrolimus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12580,"Exchange of 15,31-O-Didesmethyl-tacrolimus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12581,"Exchange of 15-DMT or M-III, 15-O-desmethyl tacrolimus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12582,"Exchange of 1-hydroxy S-ibuprofen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12583,"Exchange of 1-hydroxy S-ibuprofen-glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12584,"Exchange of 1'-OH-midazolam-glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12585,"Exchange of 1'-OH-midazolam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12586,"Exchange of 2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12587,"Exchange of 2-hydroxy-atorvastatin-acyl-glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12588,"Exchange of 2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12589,"Exchange of 2-hydroxy-atorvastatin-lactone-glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12590,"Exchange of 2-hydroxy-R-ibuprofen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12591,"Exchange of 2-hydroxy-S-ibuprofen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12592,"Exchange of 2-hydroxy S-ibuprofen-glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12593,"Exchange of 31-DMT or M-II, 31-O-desmethyl tacrolimus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12594,"Exchange of 3'-alpha,5'beta-dihydroxy-pravastatin / 3'-alpha5'beta6'beta-trihydroxy pravastatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12595,"Exchange of 3',5'-dihydrodiol-simvastatin-lactone form",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12596,"Exchange of 3-hydroxy R-ibuprofen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12597,"Exchange of 3-hydroxy S-ibuprofen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12598,"Exchange of 3-hydroxy S-ibuprofen-glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12599,"Exchange of 3''-hydroxy-lovastatin acid form",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12600,"Exchange of 3'-S-hydroxy-pravastatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12601,"Exchange of 3'-S-hydroxy-pravastatin-tetranor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12602,"Exchange of 3'-hydroxy-simvastatin-acid form",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12603,"Exchange of 3-alpha-iso-pravastatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12604,"Exchange of 3-hydroxy-acetaminophen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12605,"Exchange of 4-beta-OH-gliclazide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12606,"Exchange of 4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12607,"Exchange of 4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12608,"Exchange of 4-OH-midazolam-glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12609,"Exchange of 4-OH-midazolam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12610,"Exchange of 3-keto-5,6,-dihydroxy-pravastatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12611,"Exchange of 5,6-epoxy-3-alpha-iso-pravastatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12612,"Exchange of 5-hydroxy-fluvastatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12613,"Exchange of 5-hydroxy-fluvastatin-glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12614,"Exchange of 6-alpha-OH-gliclazide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12615,"Exchange of 6-beta-OH-gliclazide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12616,"Exchange of 6-beta-OH-gliclazide-glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12617,"Exchange of 6'-beta-carboxy-simvastatin-acid form",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12618,"Exchange of 6-epipravastatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12619,"Exchange of 6'-beta-hydroxy-lovastatin lactone form",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12620,"Exchange of 6'-beta-hydroxy-methyl-simvastatin-acid form",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12621,"Exchange of 6'-beta-hydroxy simvastatin acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12622,"Exchange of 6'-exomethylene-lovastatin-acid form",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12623,"Exchange of 6'-exomethylene-lovastatin lactone form",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12624,"Exchange of 6-hydroxy-fluvastatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12625,"Exchange of 6-hydroxy-fluvastatin-glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12626,"Exchange of 7-alpha-OH-gliclazide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12627,"Exchange of 7-beta-OH-gliclazide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12628,"Exchange of 7-beta-OH-gliclazide-glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12629,"Exchange of 7-hydroxy-3-alpha-iso-pravastatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12630,"Exchange of acetaminophen/paracetamol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12631,"Exchange of Acetaminophen glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12632,"Exchange of acetaminophen-glutathione-conjugate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12633,"Exchange of allopurinol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12634,"Exchange of AM19 (cyclosporine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12635,"Exchange of AM1A4N (cyclosporine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12636,"Exchange of AM1Ac (cyclosporine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12637,"Exchange of AM1A (cyclosporine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12638,"Exchange of AM1AL (cyclosporine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12639,"Exchange of AM1c4N9 (cyclosporine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12640,"Exchange of AM1c9 (cyclosporine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12641,"Exchange of AM1c (cyclosporine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12642,"Exchange of AM1c-glucuronide (cyclosporine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12643,"Exchange of AM1 (cyclosporine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12644,"Exchange of AM4N9 (cyclosporine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12645,"Exchange of AM4N (cyclosporine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12646,"Exchange of AM9 (cyclosporine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12647,"Exchange of atorvastatin-acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12648,"Exchange of atorvastatin-lactone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12649,"Exchange of R-carboxy ibuprofen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12650,"Exchange of S-carboxy ibuprofen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12651,"Exchange of S-carboxy ibuprofen glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12652,"Exchange of carboxy-gliclazide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12653,"Exchange of cerivastatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12654,"Exchange of cerivastatin-M1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12655,"Exchange of cerivastatin-M23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12656,"Exchange of cerivastatin-M24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12657,"Exchange of cyclosporine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12658,"Exchange of cyclosporine-sulphate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12659,"Exchange of cysteine-conjugate-acetaminophen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12660,"Exchange of deoxy-fluvastatin-dinor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12661,"Exchange of N-desisopropyl-fluvastatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12662,"Exchange of dehydro-gliclazide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12663,"Exchange of desacyl dehydro-pravastatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12664,"Exchange of 31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12665,"Exchange of fluvastatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12666,"Exchange of des-isopropyl-dihydro-fluvastatin-tetranor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12667,"Exchange of des-isopropyl-dihydro-fluvastatin-tetranor-glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12668,"Exchange of glucuronide-conjugate of 3-methoxy-acetaminophen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12669,"Exchange of Gliclazide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12670,"Exchange of glucuronide-thiomethyl-acetaminophen conjugate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12671,"Exchange of ibuprofen-R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12672,"Exchange of ibuprofen-S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12673,"Exchange of ibuprofen acyl glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12674,"Exchange of 3'-hydroxy-iso-delta-4',5'-hydroxy acid form of lovastatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12675,"Exchange of Losartan-E3174/ losartan-M6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12676,"Exchange of Losartan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12677,"Exchange of Losartan-N1-glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12678,"Exchange of Losartan-M1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12679,"Exchange of Losartan-M2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12680,"Exchange of Losartan-M4 (glucuronide derivative)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12681,"Exchange of Losartan-M5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12682,"Exchange of Losartan-N2-glucuronide / Losartan-M7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12683,"Exchange of lovastatin lactone form",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12684,"Exchange of Midazolam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12685,"Exchange of Midazolam-glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12686,"Exchange of acetaminophen-mercapturate-conjugate/N-acetyl-cysteine-acetaminophen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12687,"Exchange of Methyl-hydroxy-gliclazide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12688,"Exchange of N-desmethyl-rosuvastatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12689,"Exchange of acid metabolite of nifedipine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12690,"Exchange of lactone form of nifedipine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
