Reactions,ReactionNames,rxnFormulas,subSystems,Cancer_Normal_Malignant,Cancer_Tumor_Malignant,Fibroblast_Normal_FGFR2_,Fibroblast_Tumor_FGFR2_,Fibroblast_Normal_ICAM1_,Fibroblast_Tumor_ICAM1_,Fibroblast_Normal_FAP_,Fibroblast_Tumor_FAP_,Fibroblast_Normal_ICAM1__1,Fibroblast_Tumor_ICAM1__1,Fibroblast_Normal_MFAP5_,Fibroblast_Tumor_MFAP5_,Fibroblast_Normal_CD73_,Fibroblast_Tumor_CD73_,Fibroblast_Normal_DES_,Fibroblast_Tumor_DES_,Macrophage_Normal_THBS1_,Macrophage_Tumor_THBS1_,Macrophage_Normal_VCAN_,Macrophage_Tumor_VCAN_,Macrophage_Normal_MARCO_,Macrophage_Tumor_MARCO_
MAR12778,"hydroxylation of lovastatin-hydroxyacid form to 6-beta-hydroxy-lovastatin-acid form",MAM02039r + MAM02555r + MAM02630r + MAM03737r  -> 2 MAM02040r + MAM02554r + MAM03302r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12779,"oxidation of lovastatin to 3-hydroxy-lovastatin in hepatocytes",MAM02039r + MAM02555r + MAM02630r + MAM03736r  -> MAM02040r + MAM02554r + MAM03228r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12780,"oxidation of lovastatin to 6-beta-hydroxy-lovastatin in hepatocytes",MAM02039r + MAM02555r + MAM02630r + MAM03736r  -> MAM02040r + MAM02554r + MAM03296r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12781,"oxidation of lovastatin to 6-exomethylene-lovastatin in hepatocytes",MAM02039r + MAM02555r + MAM02630r + MAM03736r  -> 2 MAM02040r + MAM02554r + MAM03303r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12782,"efflux of lovastatin lactone by P-gp from the enterocytes into lumen",MAM01371c + MAM02040c + MAM03736c  -> MAM01285c + MAM02039c + MAM02751c + MAM03736e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12783,"uptake of lovastatin by enterocytes",MAM03736e  <=> MAM03736c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12784,"efflux of midazolam-glucuronide into hepatic vein",MAM03757c  <=> MAM03757e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12785,"uptake of midazolam by enterocytes",MAM03756e  <=> MAM03756c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12786,"efflux of midazolam by P-gp from the enterocytes into lumen",MAM01371c + MAM02040c + MAM03756c  -> MAM01285c + MAM02039c + MAM02751c + MAM03756e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12787,"efflux of acetaminophen-mercapturate-conjugate from enterocytes into portal blood",MAM01371c + MAM02040c + MAM03759c  -> MAM01285c + MAM02039c + MAM02751c + MAM03759e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12788,"uptake of acetaminophen-mercapturate-conjugate by the hepatocytes",MAM01371c + MAM02040c + MAM03759e  -> MAM01285c + MAM02039c + MAM02751c + MAM03759c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12789,"excretion of Methyl-hydroxy-gliclazide into bile",MAM01371c + MAM02040c + MAM03770c  -> MAM01285c + MAM02039c + MAM02751c + MAM03770e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12790,"oxidation of gliclazide to methyl-hydroxy-gliclazide in hepatocytes",MAM02039r + MAM02555r + MAM02630r + MAM03634r  -> MAM02040r + MAM02554r + MAM03770r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12791,"excretion of Methyl-hydroxy-gliclazide into hepatic vein",MAM03770c  <=> MAM03770e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12792,"demethylation of rosuvastatin in hepatocytes",MAM02039r + MAM02555r + MAM02630r + 2 MAM02871r + MAM03918r  -> MAM02041r + MAM02554r + 2 MAM02877r + MAM03780r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12793,"efflux of N-desmethyl-rosuvastatin into bile",MAM01371c + MAM02040c + MAM03780c  -> MAM01285c + MAM02039c + MAM02751c + MAM03780e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12794,"oxidation of acid metabolite of nifedipine in hepatocytes",MAM02039r + MAM02555r + MAM02630r + MAM03781r  -> MAM02040r + MAM02554r + MAM03784r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12795,"exit of acid metabolite of nifedipine into portal vein",MAM03781c  <=> MAM03781e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12796,"demethylation of nitropyridine metabolite of nifedipine in hepatocytes",MAM02871r + MAM03783r  -> MAM02877r + MAM03781r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12797,"lactonization of hydroxy metabolite of nifedipine in hepatocytes",MAM02039c + MAM03784c  <=> MAM02040c + MAM03782c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12798,"exit of lactone form of nifedipine into portal vein",MAM03782c  <=> MAM03782e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12799,"exit of nitropyridine metabolite of nifedipine into portal vein",MAM03783c  <=> MAM03783e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12800,"exit of hydroxy metabolite of nifedipine into portal vein",MAM03784c  <=> MAM03784e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12801,"oxidation of nifepine to nitropyridine metabolite in hepatocytes",MAM02554c + MAM02587c  -> MAM02039c + MAM02555c + MAM03783c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12802,"conjugation of oxypurinol to oxypurinol-1-riboside",MAM03801c + MAM04059c  -> MAM02039c + MAM03106c + MAM03799c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12803,"conjugation of oxypurinol to oxypurinol-7-riboside",MAM03801c + MAM04059c  -> MAM02039c + MAM03106c + MAM03800c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12804,"release of oxypurinol-1-riboside into hepatic vein",MAM03799c  <=> MAM03799e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12805,"release of oxypurinol-7-riboside into hepatic vein",MAM03800c  <=> MAM03800e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12806,"uptake of oxypurinol by hepatocytes",MAM03801e  <=> MAM03801c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12807,"release of oxypurinol into portal blood",MAM02039c + MAM03801c  <=> MAM02039e + MAM03801e,"Drug metabolism",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR12808,"beta oxidation (4 cycles) & CYP oxidation of fluvastatin-CoA to des-isoproylpropionic-acid-fluvastatin-CoA in hepatocytes",4 MAM01597x + 2 MAM01802x + 2 MAM02040x + 4 MAM02552x + MAM02555x + MAM03580x  -> 4 MAM01261x + 2 MAM01803x + 3 MAM02039x + 4 MAM02553x + MAM02554x + MAM03893x,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12809,"thioesterase/ hydrolase for release of des-isoproylpropionic-acid-fluvastatin in hepatocytes",MAM02040c + 2 MAM02877c + MAM03893c  -> MAM01597c + 2 MAM02039c + 2 MAM02871c + MAM03892c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12810,"exit of des-isoproylpropionic-acid-fluvastatin into hepatic vein",MAM03892c  <=> MAM03892e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12811,"efflux of pitavastatin by BCRP from the enterocytes into lumen",MAM01371c + MAM02040c + MAM03911c  -> MAM01285c + MAM02039c + MAM02751c + MAM03911e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12812,"glucuronidation of pitavastatin in hepatocytes",2 MAM03109r + MAM03911r  -> 2 MAM03106r + MAM03912r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12813,"spontaneous conversion of glucuronide to lactone form of pitavastatin in hepatocytes",MAM03912r  -> 2 MAM01973r + MAM03913r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12814,"exit of pravastatin-lactone into hepatic vein",MAM03913c  <=> MAM03913e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12815,"oxidation of pitavastatin to pitavastatin-M13 in hepatocytes",MAM02039r + MAM02555r + 2 MAM02630r + MAM03911r  -> MAM02041r + MAM02554r + MAM03914r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12816,"efflux of pitavastatin-M3 into bile",MAM01371c + MAM02040c + MAM03915c  -> MAM01285c + MAM02039c + MAM02751c + MAM03915e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12817,"oxidation of pitavastatin to pitavastatin-M3 in hepatocytes",MAM02630r + MAM03911r  -> 2 MAM02040r + MAM03915r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12818,"hydrolysis of latone to free acid form of pitavastatin in hepatocytes",2 MAM02040r + MAM03913r  -> 2 MAM02039r + MAM03911r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12819,"efflux of pitavastatin from enterocytes into portal blood",MAM03911c  <=> MAM03911e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12820,"uptake of pitavastatin by enterocytes",MAM02046c + MAM03911e  <=> MAM02046e + MAM03911c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12821,"pravastatin efflux into lumen for excretion into feces",MAM01371c + MAM02040c + MAM03916c  -> MAM01285c + MAM02039c + MAM02751c + MAM03916e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12822,"glucuronidation of pravastatin in hepatocytes",MAM03109r + MAM03916r  -> MAM02039r + MAM03106r + MAM03917r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12823,"efflux of pravastatin glucuronide into bile",MAM01371c + MAM02040c + MAM03917c  -> MAM01285c + MAM02039c + MAM02751c + MAM03917e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12824,"exit of pravastatin glucuronide into hepatic vein",MAM03917c  <=> MAM03917e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12825,"uptake of pravastatin by enterocytes via proton coupled mechanism",MAM02039e + MAM03916e  <=> MAM02039c + MAM03916c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12826,"uptake of pravastatin by enterocytes",MAM02046c + MAM03916e  <=> MAM02046e + MAM03916c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12827,"pravastatin exit into portal blood",MAM03916c  <=> MAM03916e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12828,"efflux of rosuvastatin by BCRP from the enterocytes into lumen",MAM01371c + MAM02040c + MAM03918c  -> MAM01285c + MAM02039c + MAM02751c + MAM03918e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12829,"glucuronidation of rosuvastatin in hepatocytes",2 MAM03109r + MAM03918r  -> 2 MAM03106r + MAM03919r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12830,"spontaneous conversion to rosuvastatin-5S-lactone in hepatocytes",MAM03919r  -> 2 MAM01973r + MAM03920r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12831,"efflux of rosuvastatin-5S-lactone into bile",MAM01371c + MAM02040c + MAM03920c  -> MAM01285c + MAM02039c + MAM02751c + MAM03920e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12832,"conversion of lactone to open acid form of rosuvastatin",2 MAM02040c + MAM03920c  -> 2 MAM02039c + MAM03918c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12833,"beta-glucuronidase of rosuvastatin-glucuronide in hepatocytes",2 MAM02040r + MAM03919r  -> 2 MAM01973r + 2 MAM02039r + MAM03918r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12834,"exit of rosuvastatin into hepatic vein",MAM03918c  <=> MAM03918e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12835,"uptake of rosuvastatin by enterocytes",MAM02046c + MAM03918e  <=> MAM02046e + MAM03918c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12836,"sulphation of 3-methoxy-acetaminophen in hepatocytes",MAM02682c + MAM02871c + MAM03244c  -> MAM02681c + MAM02877c + MAM03921c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12837,"efflux of sulphate-conjugate-3-methoxy-acetaminophen into hepatic vein",MAM01371c + MAM02040c + MAM03921c  -> MAM01285c + MAM02039c + MAM02751c + MAM03921e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12838,"efflux of simvastatin dihydroxy acid form into bile",MAM01371c + MAM02040c + MAM03935c  -> MAM01285c + MAM02039c + MAM02751c + MAM03935e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12839,"beta-glucuronidation of simvastatin-acyl-glucuronide to simvastatin dihydroxy acid form",MAM02040r + MAM03932r  -> MAM01973r + MAM02039r + MAM03935r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12840,"efflux of simvastatin dihydroxy acid form into hepatic vein",MAM03935c  <=> MAM03935e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12841,"efflux of simvastatin by P-gp from the enterocytes into lumen",MAM01371c + MAM02040c + MAM03934c  -> MAM01285c + MAM02039c + MAM02751c + MAM03934e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12842,"spontaneous conversion of glucuronide to lactone form of simvastatin",MAM03932r  -> MAM01973r + MAM03934r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12843,"glucuronidation of the open acid form of simvastatin",MAM03109r + MAM03935r  -> MAM03106r + MAM03932r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12844,"conversion of simvastatin pro-drug to active form",MAM02040c + MAM03934c  -> MAM02039c + MAM03935c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12845,"conversion of open acid form to lactone form of simvastatin",MAM01371c + MAM03935c  -> MAM01334c + MAM02759c + MAM03934c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12846,"uptake of simvastatin by enterocytes",MAM03934e  <=> MAM03934c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12847,"uptake of simvastatin by hepatocytes",MAM02046c + MAM03934e  <=> MAM02046e + MAM03934c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12848,"sulphation of thiomethyl-acetaminophen conjugate in hepatocytes",MAM02682c + MAM03999c  -> MAM02039c + MAM02681c + MAM03952c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12849,"efflux of sulphate-thiomethyl-acetaminophen conjugate into hepatic vein",MAM01371c + MAM02040c + MAM03952c  -> MAM01285c + MAM02039c + MAM02751c + MAM03952e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12850,"efflux of acetaminophen-sulphate into hepatic vein",MAM01371c + MAM02040c + MAM03958c  -> MAM01285c + MAM02039c + MAM02751c + MAM03958e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12851,"uptake of tacrolimus by enterocytes",MAM03959e  <=> MAM03959c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12852,"efflux of tacrolimus into intestinal lumen by P-gp",MAM01371c + MAM02040c + MAM03959c  -> MAM01285c + MAM02039c + MAM02751c + MAM03959e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12853,"release of taurine conjugate of S-ibuprofen into hepatic vein",MAM03961c  <=> MAM03961e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12854,"threo isomer formation of fluvastatin",MAM03579c  -> MAM03985c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12855,"exit of threo-isomer of fluvastain into hepatic vein for excretion in urine",MAM03985c  <=> MAM03985e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12856,"formation of thiomethyl-sulphoxide-conjugate of acetaminophen in hepatocytes",MAM02039r + MAM02555r + MAM02630r + MAM03999r  -> MAM02040r + MAM02554r + MAM03995r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12857,"spontaneous conversion of glucuronide to trans-lactone-fluvastatin in hepatocytes",MAM03581r  -> MAM01973r + MAM03998r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12858,"exit of trans-lactone-fluvastatin into hepatic vein for excretion in urine",MAM03998c  <=> MAM03998e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12859,"efflux of Torasemide-M1 into hepatic vein",MAM01442e + MAM04001c  <=> MAM01442c + MAM04001e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12860,"tolyl methylhydroxylation of torasemide in hepatocytes",MAM02039r + MAM02555r + MAM02630r + MAM04000r  -> MAM02040r + MAM02554r + MAM04001r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12861,"efflux of Torasemide-M3 into hepatic vein",MAM01442e + MAM04002c  <=> MAM01442c + MAM04002e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12862,"hydroxylation of torasemide to torasemide-M3 in hepatocytes",MAM02039r + MAM02555r + MAM02630r + MAM04000r  -> MAM02040r + MAM02554r + MAM04002r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12863,"efflux of Torasemide-M5 into hepatic vein",MAM01442e + MAM04003c  <=> MAM01442c + MAM04003e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12864,"oxidation of torasemide-M1 to M5 in hepatocytes",MAM02630r + MAM04001r  -> MAM02039r + MAM02040r + MAM04003r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12865,"uptake of torasemide into enterocytes via antiport",MAM02046c + MAM04000e  <=> MAM02046e + MAM04000c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12866,"efflux of Torasemide into hepatic vein",MAM01442e + MAM04000c  <=> MAM01442c + MAM04000e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12867,"uptake of torasemide into hepatocytes via OAT1",MAM01306c + MAM02519e + MAM04000e  <=> MAM01306e + MAM02519c + MAM04000c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12868,"uptake of torasemide into enterocytes via diffusion",MAM04000e  <=> MAM04000c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12869,"formation of triol metabolite of pravastatin in hepatocytes",2 MAM02039r + 2 MAM02555r + 2 MAM02630r + MAM03916r  -> MAM02041r + 2 MAM02554r + MAM04007r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12870,"efflux of triol metabolite of pravastatin into bile",MAM01371c + MAM02040c + MAM04007c  -> MAM01285c + MAM02039c + MAM02751c + MAM04007e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12871,"exit of triol metabolite of pravastatin into hepatic vein",MAM04007c  <=> MAM04007e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12872,"efflux of thiomethyl-sulphoxide-acetaminophen-glucuronide into hepatic vein",MAM01371c + MAM02040c + MAM04038c  -> MAM01285c + MAM02039c + MAM02751c + MAM04038e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12873,"glucuronidation of thiomethyl-sulphoxide-conjugate of acetaminophen in hepatocytes",MAM03109r + MAM03995r  -> MAM02039r + MAM03106r + MAM04038r,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12874,"sulphation of thiomethyl-sulphoxide-conjugate of acetaminophen in hepatocytes",MAM02682c + MAM03995c  -> MAM02039c + MAM02681c + MAM04039c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12875,"efflux of thiomethyl-sulphoxide-acetaminophen-sulphate into hepatic vein",MAM01371c + MAM02040c + MAM04039c  -> MAM01285c + MAM02039c + MAM02751c + MAM04039e,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12876,"12HTACRitr",MAM01817r  <=> MAM01817c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12877,"13HTACRitr",MAM01818r  <=> MAM01818c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12878,"14HMDZitr",MAM01888r  <=> MAM01888c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12879,"1513TACRitr",MAM01889r  <=> MAM01889c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12880,"1531TACRitr",MAM01890r  <=> MAM01890c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12881,"1HIBUP_Sitr",MAM01894r  <=> MAM01894c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12882,"1HIBUPGLUitr",MAM01901r  <=> MAM01901c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12883,"1HMDGLUCitr",MAM01902r  <=> MAM01902c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12884,"2HATVACIDGLUCitr",MAM03178r  <=> MAM03178c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12885,"2HATVLACGLUCitr",MAM03180r  <=> MAM03180c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12886,"2HIBUP_Ritr",MAM03183r  <=> MAM03183c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12887,"2HIBUP_Sitr",MAM03184r  <=> MAM03184c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12888,"2HIBUPGLUC_Sitr",MAM03185r  <=> MAM03185c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12889,"35DHPVSitr",MAM03198r  <=> MAM03198c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12890,"35DSMVitr",MAM03199r  <=> MAM03199c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12891,"3HIBUP_Ritr",MAM03223r  <=> MAM03223c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12892,"3HIBUPGLUC_Sitr",MAM03225r  <=> MAM03225c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR12893,"3HLVSTitr",MAM03228r  <=> MAM03228c,"Drug metabolism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
